temperature,hour,day,month,day_of_week,is_weekend,load_lag_1,load_lag_2,load_lag_3,load_lag_24,load_lag_48,load_lag_168,temp_lag_1,temp_lag_24,rolling_mean_3,rolling_mean_6,rolling_mean_24,rolling_std_24,hour_sin,hour_cos,dow_sin,dow_cos
24,23,19,6,5,1,32245.0,34273.0,40739.0,32870.0,29854.0,29474.0,24.0,27.0,31975.0,37245.16666666666,38107.125,8106.259300889459,-0.2588190451025215,0.965925826289068,-0.9749279121818236,-0.2225209339563146
24,0,20,6,6,1,29407.0,32245.0,34273.0,31217.0,28407.0,28174.0,24.0,27.0,29935.33333333333,34725.166666666664,37979.5,8242.422280099108,0.0,1.0,-0.7818314824680299,0.6234898018587334
24,1,20,6,6,1,28154.0,29407.0,32245.0,30640.0,27147.0,27158.0,24.0,26.0,28136.33333333333,31944.33333333333,37821.5,8423.584830183656,0.2588190451025207,0.9659258262890684,-0.7818314824680299,0.6234898018587334
24,2,20,6,6,1,26848.0,28154.0,29407.0,29291.0,26214.0,25874.0,24.0,26.0,27008.666666666668,29491.83333333333,37685.375,8592.142081513133,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334
23,3,20,6,6,1,26024.0,26848.0,28154.0,28392.0,25790.0,24847.0,24.0,26.0,26003.666666666668,27969.5,37549.833333333336,8768.958634651415,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334
24,4,20,6,6,1,25139.0,26024.0,26848.0,28436.0,26215.0,24541.0,23.0,26.0,25314.0,26725.166666666668,37397.458333333336,8963.820051252009,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
23,5,20,6,6,1,24779.0,25139.0,26024.0,29313.0,27619.0,25637.0,24.0,25.0,25088.666666666668,26048.666666666668,37232.25,9153.824424083748,0.9659258262890684,0.2588190451025207,-0.7818314824680299,0.6234898018587334
23,6,20,6,6,1,25348.0,24779.0,25139.0,29475.0,31539.0,25479.0,23.0,25.0,24946.0,25474.83333333333,37033.75,9378.255739602477,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
23,7,20,6,6,1,24711.0,25348.0,24779.0,33082.0,41990.0,27022.0,23.0,25.0,25333.0,25323.5,36736.16666666666,9619.31543558432,0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334
23,8,20,6,6,1,25940.0,24711.0,25348.0,40755.0,50999.0,31279.0,23.0,25.0,26752.666666666668,25920.666666666668,36271.66666666666,9685.744853252849,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
24,9,20,6,6,1,29607.0,25940.0,24711.0,50818.0,59804.0,41123.0,23.0,25.0,30809.0,27877.5,35690.916666666664,9180.304508147525,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334
26,10,20,6,6,1,36880.0,29607.0,25940.0,53671.0,61865.0,43247.0,24.0,27.0,35085.333333333336,30209.166666666668,35070.0,8380.44330569658,0.4999999999999999,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
29,11,20,6,6,1,38769.0,36880.0,29607.0,54664.0,65341.0,44203.0,26.0,29.0,38136.0,32444.33333333333,34407.291666666664,7326.175818844204,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334
31,12,20,6,6,1,38759.0,38769.0,36880.0,43932.0,62850.0,43970.0,29.0,30.0,38853.0,34831.0,34203.083333333336,7114.3864773618825,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
31,13,20,6,6,1,39031.0,38759.0,38769.0,42109.0,63192.0,43852.0,31.0,31.0,38946.333333333336,37015.833333333336,34075.583333333336,6992.92382662086,-0.2588190451025208,-0.9659258262890684,-0.7818314824680299,0.6234898018587334
32,14,20,6,6,1,39049.0,39031.0,38759.0,42265.0,65284.0,42231.0,31.0,31.0,38977.66666666666,38556.833333333336,33933.416666666664,6852.466124888744,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
32,15,20,6,6,1,38853.0,39049.0,39031.0,41159.0,64538.0,41783.0,32.0,31.0,38574.66666666666,38713.833333333336,33794.375,6732.280315358184,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334
31,16,20,6,6,1,37822.0,38853.0,39049.0,40826.0,58240.0,41331.0,32.0,31.0,38035.0,38490.66666666666,33652.875,6612.689529214011,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
31,17,20,6,6,1,37430.0,37822.0,38853.0,41055.0,51722.0,41117.0,31.0,29.0,37444.333333333336,38211.0,33487.291666666664,6467.439527483855,-0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334
31,18,20,6,6,1,37081.0,37430.0,37822.0,43274.0,53089.0,44255.0,31.0,29.0,38321.0,38447.833333333336,33369.708333333336,6305.396187801271,-1.0,-1.8369701987210292e-16,-0.7818314824680299,0.6234898018587334
30,19,20,6,6,1,40452.0,37081.0,37430.0,43533.0,53329.0,44133.0,31.0,29.0,39373.333333333336,38704.16666666666,33246.958333333336,6125.036521481857,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334
29,20,20,6,6,1,40587.0,40452.0,37081.0,40739.0,50209.0,41835.0,30.0,27.0,40106.66666666666,38775.5,33186.208333333336,6054.319557351596,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
28,21,20,6,6,1,39281.0,40587.0,40452.0,34273.0,39647.0,32959.0,29.0,25.0,38140.333333333336,38230.66666666666,33197.875,6056.774140059166,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334
28,22,20,6,6,1,34553.0,39281.0,40587.0,32245.0,36137.0,30064.0,28.0,24.0,35517.333333333336,37445.333333333336,33217.583333333336,6054.307793820252,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
27,23,20,6,6,1,32718.0,34553.0,39281.0,29407.0,32870.0,27889.0,28.0,24.0,32385.33333333333,36246.0,33237.5,6042.000935480037,-0.2588190451025215,0.965925826289068,-0.7818314824680299,0.6234898018587334
27,0,21,6,0,0,29885.0,32718.0,34553.0,28154.0,31217.0,26200.0,27.0,24.0,30382.33333333333,34261.333333333336,33253.75,6028.243180879477,0.0,1.0,0.0,1.0
27,1,21,6,0,0,28544.0,29885.0,32718.0,26848.0,30640.0,24916.0,27.0,24.0,29421.0,32469.166666666668,33378.166666666664,5920.131510485487,0.2588190451025207,0.9659258262890684,0.0,1.0
27,2,21,6,0,0,29834.0,28544.0,29885.0,26024.0,29291.0,24413.0,27.0,24.0,29204.666666666668,30795.0,33512.0,5781.330214014091,0.4999999999999999,0.8660254037844387,0.0,1.0
26,3,21,6,0,0,29236.0,29834.0,28544.0,25139.0,28392.0,23986.0,27.0,23.0,29226.666666666668,29804.5,33656.625,5603.4438154036425,0.7071067811865476,0.7071067811865476,0.0,1.0
26,4,21,6,0,0,28610.0,29236.0,29834.0,24779.0,28436.0,23903.0,26.0,24.0,29050.666666666668,29235.83333333333,33845.25,5362.629167390808,0.8660254037844386,0.5000000000000001,0.0,1.0
26,5,21,6,0,0,29306.0,28610.0,29236.0,25348.0,29313.0,25902.0,26.0,23.0,29683.33333333333,29444.0,34086.333333333336,5086.990727990458,0.9659258262890684,0.2588190451025207,0.0,1.0
26,6,21,6,0,0,31134.0,29306.0,28610.0,24711.0,29475.0,29947.0,26.0,23.0,31797.666666666668,30512.166666666668,34513.083333333336,4679.582756545368,1.0,6.123233995736766e-17,0.0,1.0
25,7,21,6,0,0,34953.0,31134.0,29306.0,25940.0,33082.0,39742.0,26.0,23.0,37576.66666666666,33313.666666666664,35375.708333333336,4931.899602976061,0.9659258262890684,-0.2588190451025206,0.0,1.0
25,8,21,6,0,0,46643.0,34953.0,31134.0,29607.0,40755.0,48331.0,25.0,23.0,46166.333333333336,37924.833333333336,36513.04166666666,6455.68578163678,0.8660254037844387,-0.4999999999999998,0.0,1.0
26,9,21,6,0,0,56903.0,46643.0,34953.0,36880.0,50818.0,59142.0,25.0,24.0,56782.66666666666,44290.16666666666,37759.79166666666,8940.689351786077,0.7071067811865476,-0.7071067811865475,0.0,1.0
27,10,21,6,0,0,66802.0,56903.0,46643.0,38769.0,53671.0,59833.0,26.0,26.0,64430.333333333336,51003.5,39043.833333333336,11054.892726227714,0.4999999999999999,-0.8660254037844387,0.0,1.0
29,11,21,6,0,0,69586.0,66802.0,56903.0,38759.0,54664.0,58964.0,27.0,29.0,68712.0,57439.16666666666,40335.04166666666,12706.548275796313,0.258819045102521,-0.9659258262890682,0.0,1.0
29,12,21,6,0,0,69748.0,69586.0,66802.0,39031.0,43932.0,57521.0,29.0,31.0,69369.66666666667,63076.16666666666,41574.375,13962.316463508909,1.2246467991473532e-16,-1.0,0.0,1.0
31,13,21,6,0,0,68775.0,69748.0,69586.0,39049.0,42109.0,58464.0,29.0,31.0,69501.33333333333,66965.83333333333,42863.208333333336,15100.32694140486,-0.2588190451025208,-0.9659258262890684,0.0,1.0
31,14,21,6,0,0,69981.0,68775.0,69748.0,38853.0,42265.0,59166.0,31.0,32.0,69811.66666666667,69261.83333333333,44189.29166666666,16097.379833995556,-0.4999999999999997,-0.8660254037844388,0.0,1.0
31,15,21,6,0,0,70679.0,69981.0,68775.0,37822.0,41159.0,58371.0,31.0,32.0,69989.66666666667,69679.66666666667,45501.25,16822.652138656995,-0.7071067811865471,-0.7071067811865479,0.0,1.0
31,16,21,6,0,0,69309.0,70679.0,69981.0,37430.0,40826.0,52878.0,31.0,31.0,67421.0,68461.16666666667,46536.458333333336,17067.043293458817,-0.8660254037844385,-0.5000000000000004,0.0,1.0
32,17,21,6,0,0,62275.0,69309.0,70679.0,37081.0,41055.0,47239.0,31.0,31.0,61785.0,65798.33333333333,47231.875,17004.93231852481,-0.9659258262890684,-0.2588190451025206,0.0,1.0
31,18,21,6,0,0,53771.0,62275.0,69309.0,40452.0,43274.0,48938.0,32.0,31.0,57010.66666666666,63500.16666666666,47837.458333333336,17011.78087188323,-1.0,-1.8369701987210292e-16,0.0,1.0
31,19,21,6,0,0,54986.0,53771.0,62275.0,40587.0,43533.0,49291.0,31.0,30.0,54527.0,60974.0,48430.66666666666,16996.17980776776,-0.9659258262890684,0.2588190451025203,0.0,1.0
30,20,21,6,0,0,54824.0,54986.0,53771.0,39281.0,40739.0,45204.0,31.0,29.0,53983.333333333336,57884.16666666666,48966.458333333336,16897.60203460625,-0.8660254037844386,0.5000000000000001,0.0,1.0
29,21,21,6,0,0,52140.0,54824.0,54986.0,34553.0,34273.0,36376.0,30.0,28.0,50185.0,53597.833333333336,49343.04166666666,16661.476218534754,-0.7071067811865477,0.7071067811865474,0.0,1.0
29,22,21,6,0,0,43591.0,52140.0,54824.0,32718.0,32245.0,32324.0,29.0,28.0,44977.0,49752.0,49613.125,16431.212039002305,-0.5000000000000004,0.8660254037844384,0.0,1.0
27,23,21,6,0,0,39200.0,43591.0,52140.0,29885.0,29407.0,29501.0,29.0,27.0,39442.333333333336,46712.833333333336,49848.583333333336,16174.70478977079,-0.2588190451025215,0.965925826289068,0.0,1.0
27,0,22,6,1,0,35536.0,39200.0,43591.0,28544.0,28154.0,27704.0,27.0,27.0,36037.0,43111.0,50049.875,15926.196580019889,0.0,1.0,0.7818314824680298,0.6234898018587336
26,1,22,6,1,0,33375.0,35536.0,39200.0,29834.0,26848.0,25977.0,27.0,27.0,33586.333333333336,39281.66666666666,50133.79166666666,15819.997809539766,0.2588190451025207,0.9659258262890684,0.7818314824680298,0.6234898018587336
26,2,22,6,1,0,31848.0,33375.0,35536.0,29236.0,26024.0,25229.0,26.0,27.0,32000.666666666668,35721.5,50198.083333333336,15734.280862296366,0.4999999999999999,0.8660254037844387,0.7818314824680298,0.6234898018587336
26,3,22,6,1,0,30779.0,31848.0,33375.0,28610.0,25139.0,24762.0,26.0,26.0,30939.0,33488.0,50263.91666666666,15643.068624562002,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336
26,4,22,6,1,0,30190.0,30779.0,31848.0,29306.0,24779.0,24798.0,26.0,26.0,30522.0,32054.166666666668,50317.708333333336,15569.916091140229,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
25,5,22,6,1,0,30597.0,30190.0,30779.0,31134.0,25348.0,26813.0,26.0,26.0,31042.33333333333,31521.5,50367.958333333336,15507.130664083976,0.9659258262890684,0.2588190451025207,0.7818314824680298,0.6234898018587336
25,6,22,6,1,0,32340.0,30597.0,30190.0,34953.0,24711.0,29893.0,25.0,26.0,32737.33333333333,31838.166666666668,50381.375,15493.347048533667,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
25,7,22,6,1,0,35275.0,32340.0,30597.0,46643.0,25940.0,41101.0,25.0,25.0,38493.0,34507.5,50432.25,15482.538656148512,0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336
25,8,22,6,1,0,47864.0,35275.0,32340.0,56903.0,29607.0,49144.0,25.0,25.0,46517.66666666666,38780.0,50411.875,15473.972310646506,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
26,9,22,6,1,0,56414.0,47864.0,35275.0,66802.0,36880.0,58450.0,25.0,26.0,56475.0,44606.16666666666,50342.91666666666,15401.27242602319,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336
23,10,22,6,1,0,65147.0,56414.0,47864.0,69586.0,38769.0,61345.0,26.0,27.0,63029.0,50761.0,50257.083333333336,15294.73723616038,0.4999999999999999,-0.8660254037844387,0.7818314824680298,0.6234898018587336
24,11,22,6,1,0,67526.0,65147.0,56414.0,69748.0,38759.0,62778.0,23.0,29.0,67113.66666666667,56815.66666666666,50212.083333333336,15236.375416050992,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336
24,12,22,6,1,0,68668.0,67526.0,65147.0,68775.0,39031.0,61899.0,24.0,29.0,68125.66666666667,62300.333333333336,50187.41666666666,15205.46453808114,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
27,13,22,6,1,0,68183.0,68668.0,67526.0,69981.0,39049.0,61960.0,24.0,31.0,68386.66666666667,65707.83333333333,50117.75,15114.39114178798,-0.2588190451025208,-0.9659258262890684,0.7818314824680298,0.6234898018587336
29,14,22,6,1,0,68309.0,68183.0,68668.0,70679.0,38853.0,62523.0,27.0,31.0,68317.66666666667,67715.66666666667,50025.333333333336,14989.46831631461,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336
29,15,22,6,1,0,68461.0,68309.0,68183.0,69309.0,37822.0,61819.0,29.0,31.0,68033.33333333333,68079.5,49942.875,14883.8462078933,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336
30,16,22,6,1,0,67330.0,68461.0,68309.0,62275.0,37430.0,55996.0,29.0,31.0,65533.0,66959.83333333333,49881.75,14833.9272651816,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
31,17,22,6,1,0,60808.0,67330.0,68461.0,53771.0,37081.0,49110.0,30.0,32.0,60515.0,64416.333333333336,49866.583333333336,14829.963437513032,-0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336
30,18,22,6,1,0,53407.0,60808.0,67330.0,54986.0,40452.0,50135.0,31.0,31.0,55948.66666666666,61991.0,49810.125,14812.194832849947,-1.0,-1.8369701987210292e-16,0.7818314824680298,0.6234898018587336
30,19,22,6,1,0,53631.0,53407.0,60808.0,54824.0,40587.0,50273.0,30.0,31.0,53797.0,59665.0,49790.5,14805.573553931366,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336
29,20,22,6,1,0,54353.0,53631.0,53407.0,52140.0,39281.0,47046.0,30.0,30.0,53007.333333333336,56761.16666666666,49744.583333333336,14799.677869340068,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
28,21,22,6,1,0,51038.0,54353.0,53631.0,43591.0,34553.0,38081.0,29.0,29.0,48989.0,52468.833333333336,49660.625,14841.760538990697,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336
28,22,22,6,1,0,41576.0,51038.0,54353.0,39200.0,32718.0,33221.0,28.0,29.0,43474.333333333336,48635.66666666666,49602.66666666666,14887.033175002514,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
27,23,22,6,1,0,37809.0,41576.0,51038.0,35536.0,29885.0,30127.0,28.0,27.0,37844.333333333336,45425.833333333336,49544.833333333336,14946.632226944585,-0.2588190451025215,0.965925826289068,0.7818314824680298,0.6234898018587336
26,0,23,6,2,0,34148.0,37809.0,41576.0,33375.0,28544.0,28350.0,27.0,27.0,35449.0,42219.0,49587.125,14900.254273618304,0.0,1.0,0.9749279121818236,-0.2225209339563143
26,1,23,6,2,0,34390.0,34148.0,37809.0,31848.0,29834.0,27358.0,26.0,26.0,33041.333333333336,38257.833333333336,49534.54166666666,14967.65224533631,0.2588190451025207,0.9659258262890684,0.9749279121818236,-0.2225209339563143
26,2,23,6,2,0,30586.0,34390.0,34148.0,30779.0,29236.0,26589.0,26.0,26.0,31550.33333333333,34697.333333333336,49488.54166666666,15029.368906821108,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143
26,3,23,6,2,0,29675.0,30586.0,34390.0,30190.0,28610.0,25550.0,26.0,26.0,29787.33333333333,32618.166666666668,49443.16666666666,15091.680857394627,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.2225209339563143
25,4,23,6,2,0,29101.0,29675.0,30586.0,30597.0,29306.0,25290.0,26.0,26.0,29488.33333333333,31264.83333333333,49405.333333333336,15142.034590378997,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143
25,5,23,6,2,0,29689.0,29101.0,29675.0,32340.0,31134.0,27555.0,25.0,25.0,30199.33333333333,30874.83333333333,49383.16666666666,15168.469315073324,0.9659258262890684,0.2588190451025207,0.9749279121818236,-0.2225209339563143
25,6,23,6,2,0,31808.0,29689.0,29101.0,35275.0,34953.0,31352.0,25.0,25.0,32112.666666666668,30950.0,49365.083333333336,15186.268121925696,1.0,6.123233995736766e-17,0.9749279121818236,-0.2225209339563143
25,7,23,6,2,0,34841.0,31808.0,29689.0,47864.0,46643.0,42586.0,25.0,25.0,37976.0,33732.166666666664,49340.708333333336,15189.251406917274,0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143
25,8,23,6,2,0,47279.0,34841.0,31808.0,56414.0,56903.0,50692.0,25.0,25.0,46420.0,38309.66666666666,49370.958333333336,15204.665724072966,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.2225209339563143
25,9,23,6,2,0,57140.0,47279.0,34841.0,65147.0,66802.0,57822.0,25.0,26.0,57149.333333333336,44631.0,49449.375,15294.156513582522,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.2225209339563143
26,10,23,6,2,0,67029.0,57140.0,47279.0,67526.0,69586.0,59229.0,25.0,23.0,64362.333333333336,51169.16666666666,49507.375,15368.149434046252,0.4999999999999999,-0.8660254037844387,0.9749279121818236,-0.2225209339563143
28,11,23,6,2,0,68918.0,67029.0,57140.0,68668.0,69748.0,59266.0,26.0,24.0,68251.66666666667,57335.833333333336,49513.208333333336,15375.763183544792,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.2225209339563143
30,12,23,6,2,0,68808.0,68918.0,67029.0,68183.0,68775.0,58354.0,28.0,24.0,68379.66666666667,62764.5,49481.125,15335.864283812762,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.2225209339563143
25,13,23,6,2,0,67413.0,68808.0,68918.0,68309.0,69981.0,58707.0,30.0,27.0,68025.33333333333,66193.83333333333,49462.208333333336,15311.891775261509,-0.2588190451025208,-0.9659258262890684,0.9749279121818236,-0.2225209339563143
27,14,23,6,2,0,67855.0,67413.0,68808.0,68461.0,70679.0,58770.0,25.0,29.0,67352.66666666667,67802.16666666667,49392.583333333336,15225.300196702605,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.2225209339563143
26,15,23,6,2,0,66790.0,67855.0,67413.0,67330.0,69309.0,58135.0,27.0,29.0,66268.0,67323.83333333333,49260.458333333336,15075.897544783167,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.2225209339563143
25,16,23,6,2,0,64159.0,66790.0,67855.0,60808.0,62275.0,52370.0,26.0,30.0,63143.333333333336,65584.33333333333,49163.5,15005.721870991989,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563143
24,17,23,6,2,0,58481.0,64159.0,66790.0,53407.0,53771.0,45846.0,25.0,31.0,58024.66666666666,62688.66666666666,49081.29166666666,14986.855871437276,-0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143
24,18,23,6,2,0,51434.0,58481.0,64159.0,53631.0,54986.0,46851.0,24.0,30.0,54044.0,60156.0,49022.375,14970.963254457156,-1.0,-1.8369701987210292e-16,0.9749279121818236,-0.2225209339563143
24,19,23,6,2,0,52217.0,51434.0,58481.0,54353.0,54824.0,46230.0,24.0,30.0,52258.0,57700.66666666666,48971.125,14954.017291604643,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.2225209339563143
24,20,23,6,2,0,53123.0,52217.0,51434.0,51038.0,52140.0,43003.0,24.0,29.0,52039.333333333336,55032.0,48960.29166666666,14952.548962516435,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143
24,21,23,6,2,0,50778.0,53123.0,52217.0,41576.0,43591.0,34281.0,24.0,28.0,48413.66666666666,51228.833333333336,48950.458333333336,14957.692992248649,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.2225209339563143
24,22,23,6,2,0,41340.0,50778.0,53123.0,37809.0,39200.0,30503.0,24.0,28.0,43061.66666666666,47659.833333333336,48919.54166666666,14982.469291980777,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143
24,23,23,6,2,0,37067.0,41340.0,50778.0,34148.0,35536.0,27578.0,24.0,27.0,37332.66666666666,44686.0,48896.333333333336,15006.75746243118,-0.2588190451025215,0.965925826289068,0.9749279121818236,-0.2225209339563143
24,0,24,6,3,0,33591.0,37067.0,41340.0,34390.0,33375.0,26068.0,24.0,26.0,34225.0,41319.333333333336,48797.458333333336,15113.925706415916,0.0,1.0,0.4338837391175582,-0.900968867902419
